literature_id,reaction_id,inhibitor_name,parameter_type,value,unit,error_margin,thermodynamics
PMID33957387,reaction_1,5e,ic50,1.07,µM,± 0.03,
PMID33957387,reaction_1,5f,ic50,1.83,µM,± 0.22,
PMID33957387,reaction_1,5g,ic50,1.14,µM,± 0.06,
PMID33957387,reaction_1,5h,ic50,1.37,µM,± 0.14,
PMID33957387,reaction_1,5i,ic50,,,,
PMID33957387,reaction_1,5j,ic50,2.7,µM,± 0.43,
PMID33957387,reaction_1,5k,ic50,,,,
PMID33957387,reaction_1,5l,ic50,1.9,µM,± 0.28,
PMID33957387,reaction_1,5m,ic50,1.64,µM,± 0.21,
PMID33957387,reaction_1,5m,kd,0.249,µM,,
PMID33957387,reaction_1,5n,ic50,1.95,µM,± 0.29,
PMID33957387,reaction_1,5o,ic50,3.65,µM,± 0.55,
PMID33957387,reaction_1,5p,ic50,3.51,µM,± 0.54,
PMID33957387,reaction_1,5q,ic50,,,,
PMID33957387,reaction_1,5r,ic50,,,,
PMID33957387,reaction_1,5s,ic50,,,,
PMID33957387,reaction_1,6a,ic50,1.02,µM,± 0.008,
PMID33957387,reaction_1,6b,ic50,0.85,µM,± 0.07,
PMID33957387,reaction_1,8,ic50,2.03,µM,± 0.31,
PMID33957387,reaction_1,12,ic50,,,,
PMID33957387,reaction_1,16a,ic50,,,,
PMID33957387,reaction_1,16b,ic50,,,,
PMID33957387,reaction_1,16c,ic50,3.06,µM,± 0.49,
PMID33957387,reaction_1,16d,ic50,0.51,µM,± 0.03,
PMID33957387,reaction_1,16e,ic50,1.6,µM,± 0.21,
PMID33957387,reaction_1,GY-046,ic50,0.283,µM,± 0.002,
PMID33957387,reaction_1,ORY-1001,ic50,,,,
PMID33957387,reaction_1,SAHA,ic50,>100,µM,,
PMID33957387,reaction_2,5a,ic50,1.51,µM,,
PMID33957387,reaction_2,5b,ic50,1.47,µM,,
PMID33957387,reaction_2,5c,ic50,1.14,µM,,
PMID33957387,reaction_2,5d,ic50,0.22,µM,,
PMID33957387,reaction_2,5e,ic50,1.04,µM,,
PMID33957387,reaction_2,5f,ic50,0.29,µM,,
PMID33957387,reaction_2,5g,ic50,0.28,µM,,
PMID33957387,reaction_2,5h,ic50,0.58,µM,,
PMID33957387,reaction_2,5j,ic50,0.96,µM,,
PMID33957387,reaction_2,5k,ic50,4.84,µM,,
PMID33957387,reaction_2,5l,ic50,0.69,µM,,
PMID33957387,reaction_2,5m,ic50,0.37,µM,,
PMID33957387,reaction_2,5n,ic50,0.93,µM,,
PMID33957387,reaction_2,5o,ic50,1.24,µM,,
PMID33957387,reaction_2,5p,ic50,2.12,µM,,
PMID33957387,reaction_2,5q,ic50,1.18,µM,,
PMID33957387,reaction_2,5r,ic50,2.95,µM,,
PMID33957387,reaction_2,5s,ic50,0.88,µM,,
PMID33957387,reaction_2,6a,ic50,3.66,µM,,
PMID33957387,reaction_2,6b,ic50,0.63,µM,,
PMID33957387,reaction_2,8,ic50,0.21,µM,,
PMID33957387,reaction_2,12,ic50,0.47,µM,,
PMID33957387,reaction_2,16a,ic50,43.6,µM,,
PMID33957387,reaction_2,16c,ic50,1.07,µM,,
PMID33957387,reaction_2,16d,ic50,3.37,µM,,
PMID33957387,reaction_2,16e,ic50,0.67,µM,,
PMID33957387,reaction_2,GY-046,ic50,>100,µM,,
PMID33957387,reaction_2,SAHA,ic50,0.014,µM,,
PMID33957387,reaction_3,5a,ic50,2.06,µM,,
PMID33957387,reaction_3,5b,ic50,1.87,µM,,
PMID33957387,reaction_3,5d,ic50,0.934,µM,,
PMID33957387,reaction_3,5m,ic50,0.404,µM,,
PMID33957387,reaction_3,SAHA,ic50,0.018,µM,,
PMID33957387,reaction_4,5a,ic50,>10,µM,,
PMID33957387,reaction_4,5b,ic50,>10,µM,,
PMID33957387,reaction_4,5c,ic50,9.34,µM,,
PMID33957387,reaction_4,5d,ic50,>10,µM,,
PMID33957387,reaction_4,5m,ic50,9.4,µM,,
PMID33957387,reaction_4,LBH589,ic50,0.29,µM,,
PMID33957387,reaction_5,5a,ic50,0.4,µM,,
PMID33957387,reaction_5,5b,ic50,0.39,µM,,
PMID33957387,reaction_5,5c,ic50,0.13,µM,,
PMID33957387,reaction_5,5d,ic50,0.047,µM,,
PMID33957387,reaction_5,5e,ic50,0.028,µM,,
PMID33957387,reaction_5,5f,ic50,0.019,µM,,
PMID33957387,reaction_5,5g,ic50,0.034,µM,,
PMID33957387,reaction_5,5h,ic50,0.014,µM,,
PMID33957387,reaction_5,5j,ic50,0.15,µM,,
PMID33957387,reaction_5,5l,ic50,0.11,µM,,
PMID33957387,reaction_5,5m,ic50,0.015,µM,,
PMID33957387,reaction_5,5n,ic50,0.18,µM,,
PMID33957387,reaction_5,5o,ic50,0.2,µM,,
PMID33957387,reaction_5,5p,ic50,0.24,µM,,
PMID33957387,reaction_5,6a,ic50,0.32,µM,,
PMID33957387,reaction_5,6b,ic50,0.13,µM,,
PMID33957387,reaction_5,8,ic50,0.054,µM,,
PMID33957387,reaction_5,16c,ic50,0.15,µM,,
PMID33957387,reaction_5,16d,ic50,0.013,µM,,
PMID33957387,reaction_5,16e,ic50,0.093,µM,,
PMID33957387,reaction_5,SAHA,ic50,0.0092,µM,,
PMID33957387,reaction_6,5d,ic50,4.62,µM,,
PMID33957387,reaction_6,5m,ic50,8.78,µM,,
PMID33957387,reaction_6,SAHA,ic50,0.261,µM,,
PMID33957387,reaction_7,5d,ic50,>10,µM,,
PMID33957387,reaction_7,5m,ic50,4.93,µM,,
PMID33957387,reaction_7,SAHA,ic50,>10,µM,,
PMID33957387,reaction_8,5d,ic50,34.1,µM,± 2.11,
PMID33957387,reaction_8,5m,ic50,>100,µM,,
PMID33957387,reaction_8,Clorgyline,ic50,0.0019,µM,,
PMID33957387,reaction_9,5d,ic50,69.4,µM,± 3.45,
PMID33957387,reaction_9,5m,ic50,>100,µM,,
PMID33957387,reaction_9,R-(−)-deprenyl,ic50,0.069,µM,,
PMID33957387,reaction_10,5d,ic50,,,,
PMID33957387,reaction_10,5m,ic50,,,,
PMID33957387,reaction_10,α-Naphthoflavone,ic50,,,,
PMID33957387,reaction_11,5d,ic50,,,,
PMID33957387,reaction_11,5m,ic50,,,,
PMID33957387,reaction_11,Sulfaphenazole,ic50,,,,
PMID33957387,reaction_12,5d,ic50,,,,
PMID33957387,reaction_12,5m,ic50,,,,
PMID33957387,reaction_12,Ticlopidine,ic50,,,,
PMID33957387,reaction_13,5d,ic50,,,,
PMID33957387,reaction_13,5m,ic50,,,,
PMID33957387,reaction_13,Quinidine,ic50,,,,
PMID33957387,reaction_14,5d,ic50,,,,
PMID33957387,reaction_14,5m,ic50,,,,
PMID33957387,reaction_14,Ketoconazole,ic50,,,,
PMID33969584,reaction_1,Cladosporin,ic50,0.06,µM,,
PMID33969584,reaction_1,Cla-A,ic50,9.5,µM,,
PMID33969584,reaction_1,Cla-B,ic50,6.2,µM,,
PMID33969584,reaction_1,Cla-B,kd,7.5,µM,,
PMID33969584,reaction_1,Cla-C,ic50,7.9,µM,,
PMID33969584,reaction_1,Cla-D,ic50,6.0,µM,,
PMID33969584,reaction_1,Cla-E,ic50,5.5,µM,,
PMID33969584,reaction_1,Cla-F,ic50,5.0,µM,,
PMID33979123,reaction_1,Congo red,ic50,0.99,µM,,
PMID33979123,reaction_1,Direct violet 1,ic50,1.47,µM,,
PMID33979123,reaction_1,Evans blue,ic50,2.25,µM,,
PMID33979123,reaction_1,Chlorazol black,ic50,2.57,µM,,
PMID33979123,reaction_1,Calcomine scarlet 3B,ic50,4.25,µM,,
PMID33979123,reaction_1,Methylene blue,ic50,3.26,µM,,
PMID33979123,reaction_1,DRI-C21041,ic50,1.81,µM,,
PMID33979123,reaction_1,DRI-C23041,ic50,0.52,µM,,
PMID33979123,reaction_1,DRI-C24041,ic50,3.35,µM,,
PMID33979123,reaction_1,DRI-C61041,ic50,7.67,µM,,
PMID33979123,reaction_1,DRI-C71041,ic50,9.95,µM,,
PMID33979123,reaction_1,DRI-C2204745,ic50,4.04,µM,,
PMID33979123,reaction_1,DRI-C91005,ic50,0.16,µM,,
PMID33979123,reaction_1,Erythrosine B,ic50,0.43,µM,,
PMID33979123,reaction_1,Sunset yellow FCF,ic50,500.0,µM,,
PMID33979123,reaction_1,Naphthol blue black,ic50,500.0,µM,,
PMID33979123,reaction_1,Suramin,ic50,500.0,µM,,
PMID33979123,reaction_1,Chloroquine,ic50,500.0,µM,,
PMID33979123,reaction_2,DRI-C23041,ic50,1.88,µM,95% CI of 1.32-2.68 µM,
PMID33979123,reaction_3,Congo red,ic50,3.92,µM,,
PMID33979123,reaction_3,Direct violet 1,ic50,2.63,µM,,
PMID33979123,reaction_3,Evans blue,ic50,1.27,µM,,
PMID33979123,reaction_3,Calcomine scarlet 3B,ic50,9.94,µM,,
PMID33979123,reaction_3,DRI-C23041,ic50,3.38,µM,,
PMID33979123,reaction_3,DRI-C61041,ic50,6.81,µM,,
PMID33979123,reaction_3,DRI-C71041,ic50,8.6,µM,,
PMID33979123,reaction_3,DRI-C2204745,ic50,4.42,µM,,
PMID33979123,reaction_3,DRI-C91005,ic50,0.24,µM,,
PMID33979649,reaction_2,GRL0617,ic50,6.97,µM,± 1.34,
PMID33979649,reaction_2,GRL0617,kd,10.8,µM,,
PMID33979649,reaction_2,11,ic50,2.64,µM,± 0.29,
PMID33979649,reaction_2,12,ic50,4.32,µM,± 0.34,
PMID33979649,reaction_2,13,ic50,1.76,µM,± 0.20,
PMID33979649,reaction_2,14,ic50,1.13,µM,± 0.06,
PMID33979649,reaction_2,15,ic50,3.75,µM,± 0.82,
PMID33979649,reaction_2,16,ic50,1.37,µM,± 0.40,
PMID33979649,reaction_2,17,ic50,0.82,µM,± 0.16,
PMID33979649,reaction_2,18,ic50,0.8,µM,± 0.29,
PMID33979649,reaction_2,19,ic50,0.44,µM,± 0.05,
PMID33979649,reaction_2,19,kd,2.6,µM,,
PMID33979649,reaction_3,GRL0617,ic50,2.67,µM,± 0.35,
PMID33979649,reaction_3,11,ic50,1.75,µM,± 0.18,
PMID33979649,reaction_3,12,ic50,2.0,µM,± 0.29,
PMID33979649,reaction_3,13,ic50,1.85,µM,± 0.53,
PMID33979649,reaction_3,14,ic50,1.13,µM,± 0.08,
PMID33979649,reaction_3,15,ic50,2.16,µM,± 0.71,
PMID33979649,reaction_3,16,ic50,1.52,µM,± 0.26,
PMID33979649,reaction_3,17,ic50,0.58,µM,± 0.09,
PMID33979649,reaction_3,18,ic50,0.78,µM,± 0.24,
PMID33979649,reaction_3,19,ic50,0.26,µM,± 0.03,
PMID33979735,reaction_1,Compound 1,ic50,109,nM,± 8,
PMID33979735,reaction_1,Compound 6a,ic50,288,nM,,
PMID33979735,reaction_1,Compound 5u,ic50,686,nM,,
PMID33979735,reaction_1,Compound 7b,ic50,189,nM,± 16,
PMID33979735,reaction_1,Compound 5j,ic50,575,nM,,
PMID33979735,reaction_1,Compound 8a,ic50,216,nM,± 16,
PMID33979735,reaction_1,Compound 8b,ic50,194,nM,,
PMID33999624,reaction_1,compound 10,ic50,0.139,µM,± 0.002,
PMID33999624,reaction_1,compound 11,ic50,0.14,µM,± 0.003,
PMID33999624,reaction_1,compound 12,ic50,0.189,µM,± 0.003,
PMID33999624,reaction_1,compound 13,ic50,0.104,µM,± 0.008,
PMID33999624,reaction_1,compound 14,ic50,0.103,µM,± 0.003,
PMID33999624,reaction_1,compound 15,ic50,0.15,µM,± 0.006,
PMID33999624,reaction_1,compound 16,ic50,0.063,µM,± 0.006,
PMID33999624,reaction_1,compound 17,ic50,0.212,µM,± 0.004,
PMID33999624,reaction_1,compound 18,ic50,0.176,µM,± 0.008,
PMID33999624,reaction_1,compound 19,ic50,0.173,µM,± 0.008,
PMID33999624,reaction_1,compound 20,ic50,0.088,µM,± 0.002,
PMID33999624,reaction_1,compound 21,ic50,0.108,µM,± 0.002,
PMID33999624,reaction_1,compound 22,ic50,0.077,µM,± 0.003,
PMID33999624,reaction_1,compound 23,ic50,0.047,µM,± 0.001,
PMID33999624,reaction_1,compound 24,ic50,0.058,µM,± 0.002,
PMID33999624,reaction_1,compound 25,ic50,0.088,µM,± 0.002,
PMID33999624,reaction_1,compound 26,ic50,0.05,µM,± 0.001,
PMID33999624,reaction_1,compound 27,ic50,0.119,µM,± 0.011,
PMID33999624,reaction_1,compound 28,ic50,0.09,µM,± 0.004,
PMID33999624,reaction_1,compound 29,ic50,0.057,µM,± 0.003,
PMID33999624,reaction_1,compound 30,ic50,0.489,µM,± 0.004,
PMID33999624,reaction_1,compound 31,ic50,0.125,µM,± 0.006,
PMID33999624,reaction_1,compound 32,ic50,0.103,µM,± 0.006,
PMID33999624,reaction_1,compound 33,ic50,0.135,µM,± 0.009,
PMID33999624,reaction_1,compound 34,ic50,0.331,µM,± 0.013,
PMID33999624,reaction_1,compound 35,ic50,0.418,µM,± 0.023,
PMID33999624,reaction_1,compound 36,ic50,0.38,µM,± 0.023,
PMID33999624,reaction_1,mesotrione,ic50,0.273,µM,± 0.003,
PMID34010508,reaction_1,Econazole,ic50,,µM,,
PMID34010508,reaction_1,Econazole,kd,2.8,µM,± 0.2,
PMID34010508,reaction_1,I:47,ic50,,µM,,
PMID34010508,reaction_1,I:47,kd,5.4,µM,± 1.0,
PMID34010508,reaction_1,L10,ic50,,µM,,
PMID34010508,reaction_1,L10,kd,2.9,µM,± 0.4,
PMID34010508,reaction_1,L14,kd,6.4,µM,± 0.9,
PMID34010508,reaction_1,L15,ic50,,µM,,
PMID34010508,reaction_1,L15,kd,4.3,µM,± 0.8,
PMID34010508,reaction_1,L21,ic50,,µM,,
PMID34010508,reaction_1,L21,kd,5.9,µM,± 0.6,
PMID34010508,reaction_1,L44,kd,5.6,µM,± 0.9,
PMID34010508,reaction_1,L45,kd,12.6,µM,± 2.0,
PMID34010508,reaction_1,L46,kd,9.2,µM,± 2.0,
PMID34010508,reaction_1,L76,kd,6.6,µM,± 1.0,
PMID34010508,reaction_1,L78,kd,0.6,µM,± 0.2,
PMID34010508,reaction_1,L94,kd,4.7,µM,± 0.8,
PMID34010508,reaction_1,S2,kd,8.3,µM,± 1.7,
PMID34048880,reaction_1,Cpd-1,ic50,31.64,µM,± 5.20,
PMID34048880,reaction_1,Cpd-2,ic50,10.97,µM,± 2.29,
PMID34048880,reaction_1,Cpd-3,ic50,6.62,µM,± 1.02,
PMID34048880,reaction_1,Cpd-3,kd,1.18,µM,,
PMID34048880,reaction_1,Cpd-4,ic50,7.16,µM,± 1.54,
PMID34048880,reaction_1,Cpd-5,ic50,50.08,µM,± 9.36,
PMID34048880,reaction_1,Cpd-6,ic50,33.16,µM,± 8.24,
PMID34048880,reaction_1,Cpd-7,ic50,28.18,µM,± 6.77,
PMID34056479,reaction_1,2-[(1-hydroxy-2-oxo-2-phenylethyl)sulfanyl]acetic acid (compound 3),ic50,0.84,µM,,
PMID34056479,reaction_1,"4-{[(furan-2-yl)methyl]amino}-1,2-diazinane-3,6-dione (compound 6)",ic50,1.79,µM,,
PMID34163896,reaction_1,3-methyl-2-oxoglutarate,ic50,,µM,,
PMID34163896,reaction_1,3-ethyl-2-oxoglutarate,ic50,1.2,µM,± 0.5,
PMID34163896,reaction_1,3-propyl-2-oxoglutarate,ic50,5.7,µM,± 1.1,
PMID34163896,reaction_1,"3-(3,3-dimethylbutyl)-2-oxoglutarate",ic50,48.2,µM,± 13.1,
PMID34163896,reaction_1,3-(3-phenylpropyl)-2-oxoglutarate,ic50,6.8,µM,± 0.9,
PMID34163896,reaction_1,3-benzyl-2-oxoglutarate,ic50,1.6,µM,± 0.3,
PMID34163896,reaction_1,3-(4-fluorobenzyl)-2-oxoglutarate,ic50,2.6,µM,± 0.8,
PMID34163896,reaction_1,3-(4-(trifluoromethoxy)benzyl)-2-oxoglutarate,ic50,6.3,µM,± 2.6,
PMID34163896,reaction_1,3-(4-methoxybenzyl)-2-oxoglutarate,ic50,3.6,µM,± 1.4,
PMID34163896,reaction_1,"3-(3,5-dimethylbenzyl)-2-oxoglutarate",ic50,4.7,µM,± 0.2,
PMID34163896,reaction_1,4-methyl-2-oxoglutarate,ic50,,µM,,
PMID34163896,reaction_1,4-ethyl-2-oxoglutarate,ic50,0.61,µM,± 0.09,
PMID34163896,reaction_1,4-propyl-2-oxoglutarate,ic50,0.47,µM,± 0.08,
PMID34163896,reaction_1,4-butyl-2-oxoglutarate,ic50,0.51,µM,± 0.12,
PMID34163896,reaction_1,4-isobutyl-2-oxoglutarate,ic50,0.7,µM,± 0.11,
PMID34163896,reaction_1,"4-(3,3-dimethylbutyl)-2-oxoglutarate",ic50,0.25,µM,± 0.05,
PMID34163896,reaction_1,4-benzyl-2-oxoglutarate,ic50,0.43,µM,± 0.05,
PMID34163896,reaction_1,4-(4-fluorobenzyl)-2-oxoglutarate,ic50,0.17,µM,± 0.03,
PMID34163896,reaction_1,"4,4-dimethyl-2-oxoglutarate",ic50,0.3,µM,± 0.1,
PMID34163896,reaction_1,"2,2-dimethyl-1-(carboxycarbonyl)cyclopropane-1-carboxylic acid",ic50,5.2,µM,± 1.7,
PMID34163896,reaction_1,"(1R,5S,6R)-6-(carboxycarbonyl)-5-methyl-3-cyclohexene-1-carboxylic acid",ic50,19.3,µM,± 1.6,
PMID34163896,reaction_1,4-(carboxycarbonyl)thiophene-2-carboxylic acid,ic50,,µM,,
PMID34163896,reaction_1,5-(carboxycarbonyl)thiophene-2-carboxylic acid,ic50,12.9,µM,± 1.3,
PMID34163896,reaction_1,2-carboxyphenylglyoxylic acid,ic50,,µM,,
PMID34163896,reaction_1,3-carboxyphenylglyoxylic acid,ic50,,µM,,
PMID34163896,reaction_1,4-carboxyphenylglyoxylic acid,ic50,,µM,,
PMID34163896,reaction_1,2-(3-fluoro-4-carboxyphenyl)-2-oxoacetic acid,ic50,,µM,,
PMID34163896,reaction_1,2-(2-fluoro-4-carboxyphenyl)-2-oxoacetic acid,ic50,,µM,,
PMID34163896,reaction_1,2-(3-bromo-4-carboxyphenyl)-2-oxoacetic acid,ic50,,µM,,
PMID34163896,reaction_1,2-(2-bromo-4-carboxyphenyl)-2-oxoacetic acid,ic50,,µM,,
PMID34163896,reaction_1,2-(4-carboxy-3-methylphenyl)-2-oxoacetic acid,ic50,,µM,,
PMID34163896,reaction_1,2-oxo-2-(4-carboxy-bicyclo[2.2.2]octan-1-yl)acetic acid,ic50,,µM,,
PMID34163896,reaction_1,1-(carboxycarbonyl)cyclopropane-1-carboxylic acid,ic50,3.3,µM,± 1.0,
PMID34246414,reaction_1,non-labeled RBD,pKi,7.7,,± 0.03,
PMID34246414,reaction_1,LCB1v3 miniprotein,pKi,9.42,,± 0.1,
PMID34246414,reaction_1,SARS-CoV-1/2 spike RBD Llamabody VHH,ic50,5.1,mg/mL,± 0.04,
PMID34246414,reaction_3,Heparin,ic50,96.0,mg/mL,± 23.4,
PMID34315109,reaction_3,Hypochlorous acid,ic50,19.1,μM,± 0.2,
PMID34315109,reaction_4,Hydrogen peroxide,ic50,496.5,μM,± 6.4,
PMID34327042,reaction_1,metyrapone,kobs (binding to free enzyme),18.9,s⁻¹,,
PMID34358993,reaction_1,"ED (N′,N’’-[oxybis (4,1-phenylenecarbonyl)]bis (3-methoxybenzohydrazide))",ic50,31.95,µM,± 3.98,
PMID34364941,reaction_1,Tanshinone IIA sulfonate sodium,ic50,1.65,µM,± 0.13,
PMID34364941,reaction_1,Tanshinone IIA sulfonate sodium,kd,145.0,µM,± 8.5,
PMID34364941,reaction_2,Chloroxine,kd,4.6,µM,± 0.29,
PMID34423563,reaction_1,SJB2-043,ic50,0.56,µM,± 0.16,
PMID34423563,reaction_1,GRL0617,ic50,1.37,µM,± 0.10,
PMID34423563,reaction_1,PR-619,ic50,6.1,µM,± 1.2,
PMID34423563,reaction_1,TCID,ic50,6.42,µM,± 0.32,
PMID34423563,reaction_1,SJB3-019A,ic50,8.15,µM,± 3.59,
PMID34423563,reaction_1,DUB-IN-3,ic50,12.5,µM,± 3.9,
PMID34423563,reaction_1,S130,ic50,35.0,µM,± 1.4,
PMID34423563,reaction_2,SJB2-043,ic50,0.091,µM,± 0.024,
PMID34423563,reaction_2,GRL0617,ic50,1.8,µM,± 0.21,
PMID34423563,reaction_2,TCID,ic50,10.5,µM,± 2.7,
PMID34423563,reaction_2,PR619,ic50,12.9,µM,± 2.4,
PMID34604672,reaction_1,"2,4-dibromo-6-{[4-(4-nitro-phenyl)-thiazol-2-yl]-hydrazonomethyl}-phenol",ic50,56.5,μM,± 3.5,
PMID34604672,reaction_1,1-(4-methoxy-phenyl)-2-(6-nitro-benzothiazol-2-ylsulfanyl)-ethanone,ic50,158.0,μM,± 72,
PMID35285984,reaction_1,"2-C-vinyl-D-erythritol-2,4-cyclodiphosphate",ic50,62.7,µM,± 2.1,
PMID35515322,reaction_1,7-OH flavone,ic50,0.3464,μmol L⁻¹,± 0.1505,
PMID35515322,reaction_1,Chrysin,ic50,0.0138,μmol L⁻¹,,
PMID35515322,reaction_1,Baicalin,ic50,0.0267,μmol L⁻¹,,
PMID35515322,reaction_1,Baicalein,ic50,0.0258,μmol L⁻¹,,
PMID35515322,reaction_1,Apigenin,ic50,0.0007,μmol L⁻¹,,
PMID35515322,reaction_1,Luteolin,ic50,0.0003,μmol L⁻¹,,
PMID35515322,reaction_1,Hispidulin,ic50,0.0159,μmol L⁻¹,,
PMID35515322,reaction_1,Tangeretin,ic50,1.7885,μmol L⁻¹,,
PMID35515322,reaction_1,Nobiletin,ic50,0.2647,μmol L⁻¹,,
PMID35515322,reaction_1,Galangin,ic50,0.009,μmol L⁻¹,,
PMID35515322,reaction_1,Kaempferol,ic50,0.005,μmol L⁻¹,,
PMID35515322,reaction_1,Kaempferitrin,ic50,0.2788,μmol L⁻¹,,
PMID35515322,reaction_1,Quercetin,ic50,0.0001,μmol L⁻¹,,
PMID35515322,reaction_1,Myricetin,ic50,0.0086,μmol L⁻¹,,
PMID35515322,reaction_1,Fisetin,ic50,0.0063,μmol L⁻¹,,
PMID35515322,reaction_1,Rutin,ic50,1.0333,μmol L⁻¹,,
PMID35515322,reaction_1,Formononetin,ic50,0.0719,μmol L⁻¹,,
PMID35515322,reaction_1,Genistein,ic50,0.2508,μmol L⁻¹,,
PMID35515322,reaction_1,Daidzein,ic50,0.1799,μmol L⁻¹,,
PMID35515322,reaction_1,Biochanin A,ic50,0.157,μmol L⁻¹,,
PMID35515322,reaction_1,Tectorigenin,ic50,0.1426,μmol L⁻¹,,
PMID35515322,reaction_1,Puerarin,ic50,2.1074,μmol L⁻¹,,
PMID35515322,reaction_1,Dihydromyricetin,ic50,0.0428,μmol L⁻¹,,
PMID35515322,reaction_1,Naringenin,ic50,0.1436,μmol L⁻¹,,
PMID35515322,reaction_1,Naringin,ic50,0.3267,μmol L⁻¹,,
PMID35515322,reaction_1,"ECG (2,3-cis)",ic50,0.261,μmol L⁻¹,,
PMID35515322,reaction_1,"EGCG (2,3-cis)",ic50,0.2805,μmol L⁻¹,,
PMID35515322,reaction_1,"GCG (2,3-trans)",ic50,0.0063,μmol L⁻¹,,
PMID35521286,reaction_1,Compound 1,ki,300.0,nM,,
PMID35521286,reaction_1,Compound 2,ki,220.0,nM,,
PMID35521286,reaction_1,Compound 3,ki,0.27,µM,,
PMID35521286,reaction_1,Compound 4,ki,4.0,µM,,
PMID35521286,reaction_1,Compound 5,ki,18.0,µM,,
PMID35521286,reaction_1,Nafronyl oxalate,ki,12.0,µM,,
PMID35521286,reaction_1,Compound 6,ic50,90.0,nM,,
PMID35521286,reaction_1,Actinomycin D,ic50,250.72,µM,,
PMID35521286,reaction_1,Compound 7,ic50,22.44,µM,,
PMID35521286,reaction_1,Compound 8,ic50,22.44,µM,,
PMID35521286,reaction_1,Compound 9,ki,174.1,nM,,
PMID35521286,reaction_1,Compound 10,ki,297.1,nM,,
PMID35521286,reaction_1,Compound 12,ic50,21.8,µM,,
PMID35521286,reaction_1,Compound 14,ki,9.0,µM,,
PMID35521286,reaction_1,Compound 16,ki,5.4,µM,,
PMID35521286,reaction_1,Compound 17,ic50,1.9,µM,,
PMID35521286,reaction_1,Compound 18,ic50,1.12,µM,,
PMID35521286,reaction_1,Compound 19,ic50,350.0,nM,,
PMID35521286,reaction_1,Compound 20,ic50,2.18,µM,,
PMID35521286,reaction_1,Compound 21,ic50,6.63,µM,,
PMID35521286,reaction_1,Compound 22,ic50,2.28,µM,,
PMID35521286,reaction_1,Compound 23,ic50,0.53,µM,± 0.13,
PMID35521286,reaction_1,Compound 24,ic50,21.4,µM,,
PMID35521286,reaction_1,Compound 26,ic50,5.87,µM,,
PMID35521286,reaction_1,Compound 27,ic50,1.01,µM,± 0.32,
PMID35766403,reaction_1,Coenzyme A,ki,1130,µM,± 210,
